event_id,doc_id,sent_id,event_type,trigger_word,agent,agent_key,patient,patient_key,location,time_expr,time_value,time_granularity,time_method,time_confidence,sort_key,dct,negated,confidence,sentence
wn-0355:2:112,wn-0355,2,discovery,detecting,,,the effect,,,1918,1918,year,year,0.9,1918-01-01,2009-02-17,False,0.65,"While the effect was theorized by Josef Lense and Hans Thirring as far back as 1918, the small scale of the effect, as little as one part in a trillion for a satellite orbiting the Earth, made detecting the effect difficult."
wn-0355:4:156,wn-0355,4,discovery,observation,,,,,,,2009-02-17,day,dct_fallback,0.25,2009-02-17,2009-02-17,False,0.5,"Are you surprised that the weirdness predicted by relativity has been experimentally verified?The observation was made by the Gravity Probe B satellite, which carries finely-machined gyroscopes."
wn-0355:5:185,wn-0355,5,discovery,detect,Scientists,,the frame,,,,2009-02-17,day,dct_fallback,0.25,2009-02-17,2009-02-17,False,0.6,"Scientists looked for small changes in the motion of the gyroscopes to detect the frame dragging effect, as well as the much larger geodetic effect &amp;ndash; small corrections to the Earth's gravitational field due to differences between Einstein's and Newton's theories of gravity."
wn-0355:7:251,wn-0355,7,discovery,finding,the complexity,,the effect,,,,2009-02-17,day,dct_fallback,0.25,2009-02-17,2009-02-17,False,0.6,"However, the complexity of the data analysis along with unforeseen engineering problems have made finding the effect in the experiment's results difficult."
wn-0355:9:327,wn-0355,9,discovery,detected,they,,the frame,,,,2009-02-17,day,dct_fallback,0.25,2009-02-17,2009-02-17,False,0.6,"Francis Everitt, the experiment's Principal Investigator, stresses in an interview with the New York Times that their announcement is only preliminary and that, with further analysis, they hope to improve the precision of their results; currently, they say they have only detected the frame dragging effect to within plus or minus fifteen percent of its expected value."
wn-0355:10:372,wn-0355,10,discovery,discovery,,,,,,the early 20th century,,vague,no_pattern,0.1,,2009-02-17,False,0.55,"The theory of general relativity was developed by Albert Einstein in the early 20th century to explain the behavior of moving objects in space, after the discovery that the speed of light was always the same no matter how the person measuring it was moving."
wn-0356:0:15,wn-0356,0,delay,delay,the agency,,the launch,,,Friday night,2009-02-27,day,relative_weekday,0.7,2009-02-27,2009-02-22,False,0.65,"SpaceNASA announced during a press conference on Friday night that the agency has decided to delay the launch of Space Shuttle Discovery, which was scheduled for takeoff on February 27."
wn-0356:0:17,wn-0356,0,launch,launch,,,Space Shuttle Discovery,SPACECRAFT:Space Shuttle Discovery,,Friday night,2009-02-27,day,relative_weekday,0.7,2009-02-27,2009-02-22,True,0.75,"SpaceNASA announced during a press conference on Friday night that the agency has decided to delay the launch of Space Shuttle Discovery, which was scheduled for takeoff on February 27."
wn-0356:2:52,wn-0356,2,launch,launch,,,,,,mid-March,2009-03,month,bare_month,0.75,2009-03-01,2009-02-22,False,0.55,"A new launch date has yet to be scheduled, though NASA is considering mid-March as an option."
wn-0356:4:91,wn-0356,4,launch,liftoff,,,,,,February 12,2010-02-12,day,month_day,0.85,2010-02-12,2009-02-22,False,0.55,"Discovery had originally been scheduled for liftoff on February 12, but NASA wanted to perform additional tests on the valves which control the amount of hydrogen fuel pumped into the external tank when the shuttle is taking off."
wn-0356:4:122,wn-0356,4,launch,taking off,,,the shuttle,,,February 12,2010-02-12,day,month_day,0.85,2010-02-12,2009-02-22,False,0.65,"Discovery had originally been scheduled for liftoff on February 12, but NASA wanted to perform additional tests on the valves which control the amount of hydrogen fuel pumped into the external tank when the shuttle is taking off."
wn-0357:0:8,wn-0357,0,discovery,discovered,,,"a newly discovered, green-tinted comet",,,the next few days,,vague,no_pattern,0.1,,2009-02-23,False,0.65,"SpaceFor the next few days, a newly discovered, green-tinted comet will be visible by the naked eye in most parts of the Northern Hemisphere."
wn-0357:1:41,wn-0357,1,discovery,discovered,,,Lulin,PERSON:Lulin,,2007,2007,year,year,0.9,2007-01-01,2009-02-23,False,0.8,"Comet Lulin, with the official designation of C/2007 N3, was discovered in 2007 and astronomers say that this is the first time it has visited our solar system and may well be the last."
wn-0357:12:339,wn-0357,12,discovery,discovered,,,The comet,,,,2009-02-23,day,dct_fallback,0.25,2009-02-23,2009-02-23,False,0.6,The comet was discovered using the Lulin Observatory in Taiwan by astronomers Ye Quanzhi and Lin Chi-Sheng.
wn-0358:0:9,wn-0358,0,failure,crashed,,,The rocket,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.6,"The rocket carrying NASA's Orbiting Carbon Observatory has crashed, sending the remains of the atmosphere observation satellite into the ocean off the coast of Antarctica."
wn-0358:0:17,wn-0358,0,discovery,observation,,,atmosphere,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.55,"The rocket carrying NASA's Orbiting Carbon Observatory has crashed, sending the remains of the atmosphere observation satellite into the ocean off the coast of Antarctica."
wn-0358:1:31,wn-0358,1,failure,crash,,,,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.5,"Shortly before the crash, the 'payload fairing' failed to deploy from the craft."
wn-0358:1:38,wn-0358,1,failure,failed,,,the 'payload fairing,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.6,"Shortly before the crash, the 'payload fairing' failed to deploy from the craft."
wn-0358:2:64,wn-0358,2,launch,launch,,,,,,Several minutes,,vague,no_pattern,0.1,,2009-02-24,False,0.55,"""Several minutes into the flight of the Taurus rocket carrying NASA's Orbiting Carbon Observatory spacecraft, launch managers declared a contingency after the payload fairing failed to separate,"" said NASA in a statement on their website."
wn-0358:2:73,wn-0358,2,failure,failed,,,the payload fairing,,,Several minutes,,vague,no_pattern,0.1,,2009-02-24,False,0.65,"""Several minutes into the flight of the Taurus rocket carrying NASA's Orbiting Carbon Observatory spacecraft, launch managers declared a contingency after the payload fairing failed to separate,"" said NASA in a statement on their website."
wn-0358:3:96,wn-0358,3,landing,landed,,,The spacecraft,,the Pacific Ocean,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.6,"""The spacecraft did not reach orbit and likely landed in the Pacific Ocean near Antarctica""."
wn-0358:4:109,wn-0358,4,failure,failure,,,,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.5,The cause of the failure to deploy and the crash are still under investigation.
wn-0358:4:114,wn-0358,4,failure,crash,,,,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.5,The cause of the failure to deploy and the crash are still under investigation.
wn-0358:5:136,wn-0358,5,launch,launch,,,,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.5,"""A Mishap Investigation Board will be immediately convened to determine the cause of the launch failure,"" added the statement."
wn-0358:5:137,wn-0358,5,failure,failure,,,launch,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.55,"""A Mishap Investigation Board will be immediately convened to determine the cause of the launch failure,"" added the statement."
wn-0358:6:160,wn-0358,6,failure,lost,,,the mission,,,,2009-02-24,day,dct_fallback,0.25,2009-02-24,2009-02-24,False,0.6,"Steve Cole, a spokesperson for NASA told Bloomberg L.P., ""the mission is lost."
wn-0358:8:191,wn-0358,8,launch,took off,,,The rocket,,Vandenberg Air Force Base,approximately 4:55 a.m. EST,2009-02-24T04:55,time,clock,0.8,2009-02-24T04:55,2009-02-24,False,0.65,"The rocket that would have carried the observatory into space, a Taurus XL, took off from Vandenberg Air Force Base in California in the United States, at approximately 4:55 a.m. EST."
wn-0358:9:220,wn-0358,9,failure,failed,,,the payload,,,Approximately 10 minutes,PT10M,duration,duration,0.8,,2009-02-24,False,0.65,"Approximately 10 minutes into the mission, the payload failed to separate and a contingency was activated, but was unsuccessful."
wn-0359:0:5,wn-0359,0,delay,delay,,,,,,almost two months,P2MO,duration,duration,0.8,,2009-03-07,False,0.55,"SpaceAfter almost two months of delay, NASA has set March 11 as the launch date for Space Shuttle Discovery."
wn-0359:0:14,wn-0359,0,launch,launch,,,,,,March 11,2008-03-11,day,month_day,0.85,2008-03-11,2009-03-07,False,0.55,"SpaceAfter almost two months of delay, NASA has set March 11 as the launch date for Space Shuttle Discovery."
wn-0359:1:31,wn-0359,1,delay,delayed,they,,the launch,,,February 22,2010-02-22,day,month_day,0.85,2010-02-22,2009-03-07,False,0.65,"On February 22, NASA had stated that they indefinitely delayed the launch of Space Shuttle Discovery, which was originally scheduled for takeoff on February 12."
wn-0359:1:33,wn-0359,1,launch,launch,,,Space Shuttle Discovery,SPACECRAFT:Space Shuttle Discovery,,February 22,2010-02-22,day,month_day,0.85,2010-02-22,2009-03-07,True,0.75,"On February 22, NASA had stated that they indefinitely delayed the launch of Space Shuttle Discovery, which was originally scheduled for takeoff on February 12."
wn-0359:2:49,wn-0359,2,launch,Launch,,,,,,February 25,2009-02-25,day,month_day,0.85,2009-02-25,2009-03-07,True,0.55,Launch was then further delayed until February 25 before being delayed indefinitely on February 22.
wn-0359:2:53,wn-0359,2,delay,delayed,,,Launch,,,February 25,2010-02-25,day,month_day,0.85,2010-02-25,2009-03-07,False,0.65,Launch was then further delayed until February 25 before being delayed indefinitely on February 22.
wn-0359:2:59,wn-0359,2,delay,delayed,,,,,,February 22,2009-02-22,day,month_day,0.85,2009-02-22,2009-03-07,False,0.6,Launch was then further delayed until February 25 before being delayed indefinitely on February 22.
wn-0359:5:116,wn-0359,5,launch,launch,,,The official countdown,,,"Sunday, March 8",2009-03-08,day,month_day,0.85,2009-03-08,2009-03-07,False,0.65,"The official countdown to launch will commence Sunday, March 8."
wn-0359:7:154,wn-0359,7,launch,launch,,,,,,the 11th,,vague,no_pattern,0.1,,2009-03-07,False,0.55,It's time now to step back and think of everything else we need to watch before launch on the 11th.
wn-0359:10:217,wn-0359,10,launch,taking off,,,the shuttle,,,,2009-03-07,day,dct_fallback,0.25,2009-03-07,2009-03-07,False,0.6,NASA wanted to perform additional tests on the valves which control the amount of hydrogen fuel pumped into the external tank when the shuttle is taking off before making a decision to launch.
wn-0359:10:224,wn-0359,10,launch,launch,,,a decision,,,,2009-03-07,day,dct_fallback,0.25,2009-03-07,2009-03-07,False,0.6,NASA wanted to perform additional tests on the valves which control the amount of hydrogen fuel pumped into the external tank when the shuttle is taking off before making a decision to launch.
wn-0360:0:16,wn-0360,0,launch,launched,a Delta II rocket,,Kepler Telescope,ORG:Kepler Telescope,Cape Canaveral Air Force Station,approximately 10:51 p.m.,2009-03-07T22:51,time,clock,0.8,2009-03-07T22:51,2009-03-07,False,0.8,"SpaceNASA's Kepler Telescope, which will search for planets orbiting other stars, was successfully launched by a Delta II rocket from Cape Canaveral Air Force Station at approximately 10:51 p.m. (EST)."
wn-0360:2:88,wn-0360,2,discovery,discover,the telescope,,hundreds,,,,2009-03-07,day,dct_fallback,0.25,2009-03-07,2009-03-07,False,0.6,"According to the Kepler Mission page on NASA's website, the telescope ""is specifically designed to survey our region of the Milky Way galaxy to discover hundreds of Earth-size and smaller planets in or near the habitable zone and determine how many of the billions of stars in our galaxy have such planets."""
wn-0360:4:156,wn-0360,4,discovery,detecting,,,planets,,,,2009-03-07,day,dct_fallback,0.25,2009-03-07,2009-03-07,False,0.6,The Kepler Telescope will use the 'Transit Method' of detecting planets.
wn-0360:10:287,wn-0360,10,discovery,find,we,,no planets,,,,2009-03-07,day,dct_fallback,0.25,2009-03-07,2009-03-07,False,0.6,"""Even if we find no planets like Earth, that by itself would be profound."
wn-0360:12:353,wn-0360,12,discovery,detection,,,extrasolar planets,,,1988,1988,year,year,0.9,1988-01-01,2009-03-07,False,0.6,"Although planets orbiting stars other than the Sun had been theorized for centuries, it was only in 1988 that a team of Canadian astronomers made the first detection of extrasolar planets orbiting the star Gamma Cephei."
wn-0360:13:373,wn-0360,13,discovery,discovered,,,over 300 extrasolar planets,,,,2009-03-07,day,dct_fallback,0.25,2009-03-07,2009-03-07,False,0.6,Now over 300 extrasolar planets are said to have been discovered.
wn-0360:14:377,wn-0360,14,launch,launch,,,,,,just weeks,,vague,no_pattern,0.1,,2009-03-07,False,0.55,"The launch comes just weeks after NASA's failed launch of the Orbiting Carbon Observatory, which crashed into the ocean off Antarctica's coast."
wn-0360:14:384,wn-0360,14,failure,failed,,,NASA's failed launch,,,just weeks,,vague,no_pattern,0.1,,2009-03-07,False,0.6,"The launch comes just weeks after NASA's failed launch of the Orbiting Carbon Observatory, which crashed into the ocean off Antarctica's coast."
wn-0360:14:385,wn-0360,14,launch,launch,NASA,ORG:NASA,the Orbiting Carbon Observatory,ORG:Orbiting Carbon Observatory,,just weeks,,vague,no_pattern,0.1,,2009-03-07,False,0.85,"The launch comes just weeks after NASA's failed launch of the Orbiting Carbon Observatory, which crashed into the ocean off Antarctica's coast."
wn-0360:14:393,wn-0360,14,failure,crashed,,,which,,,just weeks,,vague,no_pattern,0.1,,2009-03-07,False,0.65,"The launch comes just weeks after NASA's failed launch of the Orbiting Carbon Observatory, which crashed into the ocean off Antarctica's coast."
wn-0361:4:126,wn-0361,4,launch,launch,,,a North Korean satellite,,,,2009-03-10,day,dct_fallback,0.25,2009-03-10,2009-03-10,False,0.55,"The first a launch of a North Korean satellite seen by the United States, Japan and South Korea as a test launch of North Korea's Taepodong-2 ballistic missile."
wn-0361:4:145,wn-0361,4,launch,launch,,,North Korea's Taepodong-2 ballistic missile,,,,2009-03-10,day,dct_fallback,0.25,2009-03-10,2009-03-10,False,0.55,"The first a launch of a North Korean satellite seen by the United States, Japan and South Korea as a test launch of North Korea's Taepodong-2 ballistic missile."
wn-0361:5:157,wn-0361,5,launch,launch,,,satellite,,,annual,,vague,no_pattern,0.1,,2009-03-10,False,0.6,"This satellite launch coincides with an annual joint United States, South Korean military exercise, which the North has condemned in the past as a dress rehearsal for an invasion."
wn-0361:6:211,wn-0361,6,launch,launch,,,,,,year,,vague,no_pattern,0.1,,2009-03-10,False,0.55,An expansion of this year's exercises in length and scale is being seen by Pyongyang as cover for preparations to shoot down its launch vehicle.
wn-0362:0:4,wn-0362,0,delay,postpone,,,the launch,,,SpaceNASA,,vague,no_pattern,0.1,,2009-03-12,False,0.65,"SpaceNASA has decided to postpone the launch of Space Shuttle Discovery, mission STS-119, for at least four more days."
wn-0362:0:6,wn-0362,0,launch,launch,,,Space Shuttle Discovery,SPACECRAFT:Space Shuttle Discovery,,SpaceNASA,,vague,no_pattern,0.1,,2009-03-12,True,0.75,"SpaceNASA has decided to postpone the launch of Space Shuttle Discovery, mission STS-119, for at least four more days."
wn-0362:1:24,wn-0362,1,delay,delay,,,launch,,,,2009-03-12,day,dct_fallback,0.25,2009-03-12,2009-03-12,False,0.55,The further delay of launch was due to a hydrogen fuel leak.
wn-0362:1:26,wn-0362,1,launch,launch,,,,,,,2009-03-12,day,dct_fallback,0.25,2009-03-12,2009-03-12,False,0.5,The further delay of launch was due to a hydrogen fuel leak.
wn-0362:2:40,wn-0362,2,launch,liftoff,,,,,,tonight,2009-03-12,day,day_word,0.9,2009-03-12,2009-03-12,False,0.55,Discovery was previously set to liftoff tonight at 9:20 p.m. (EDT).
wn-0362:3:55,wn-0362,3,launch,launch,,,shuttle Discovery,SPACECRAFT:shuttle Discovery,,no earlier than March 15,2008-03-15,day,month_day,0.85,2008-03-15,2009-03-12,False,0.75,"""Space shuttle Discovery’s launch to the International Space Station (ISS) now is targeted for no earlier than March 15."
wn-0362:4:74,wn-0362,4,launch,Liftoff,,,,,,March 15,2008-03-15,day,month_day,0.85,2008-03-15,2009-03-12,False,0.55,Liftoff on March 15 would be at 7:43 p.m. EDT.
wn-0362:5:87,wn-0362,5,launch,launch,,,,,,,2009-03-12,day,dct_fallback,0.25,2009-03-12,2009-03-12,False,0.5,"The exact launch date is dependent on the work necessary to repair the problem,"" said NASA in a statement on their website."
wn-0362:8:166,wn-0362,8,launch,launch,,,Discovery,PRODUCT:Discovery,,July of 2008,2008-07,month,bare_month,0.75,2008-07-01,2009-03-12,False,0.75,Discovery's original proposed launch was for July of 2008.
wn-0362:11:199,wn-0362,11,delay,delayed,,,It,,,February 27,2010-02-27,day,month_day,0.85,2010-02-27,2009-03-12,False,0.65,"It was then delayed until February 27, but was then delayed indefinitely on February 20 after NASA discovered an issue with the hydrogen control valves."
wn-0362:11:207,wn-0362,11,delay,delayed,,,It,,,February 20,2009-02-20,day,month_day,0.85,2009-02-20,2009-03-12,False,0.65,"It was then delayed until February 27, but was then delayed indefinitely on February 20 after NASA discovered an issue with the hydrogen control valves."
wn-0362:11:214,wn-0362,11,discovery,discovered,NASA,ORG:NASA,an issue,,,February 20,2009-02-20,day,month_day,0.85,2009-02-20,2009-03-12,False,0.75,"It was then delayed until February 27, but was then delayed indefinitely on February 20 after NASA discovered an issue with the hydrogen control valves."
wn-0364:0:3,wn-0364,0,launch,launched,SpaceNASA,GPE:SpaceNASA,Space Shuttle Discovery,SPACECRAFT:Space Shuttle Discovery,,,2009-03-15,day,dct_fallback,0.25,2009-03-15,2009-03-15,False,0.85,SpaceNASA has successfully launched Space Shuttle Discovery after over a month of delays.
wn-0364:0:12,wn-0364,0,delay,delays,,,,,,,2009-03-15,day,dct_fallback,0.25,2009-03-15,2009-03-15,False,0.5,SpaceNASA has successfully launched Space Shuttle Discovery after over a month of delays.
wn-0364:1:15,wn-0364,1,launch,lifted off,,,Discovery,PRODUCT:Discovery,Cape Canaveral Air Force Station,7:43 p.m.,2009-03-15T19:43,time,clock,0.8,2009-03-15T19:43,2009-03-15,False,0.8,"Discovery lifted off at 7:43 p.m. (EDT) from Cape Canaveral Air Force Station in Florida in the United States after NASA declared the weather to be ""100% go for launch""."
wn-0364:1:47,wn-0364,1,launch,launch,,,,,,7:43 p.m.,2009-03-15T19:43,time,clock,0.8,2009-03-15T19:43,2009-03-15,False,0.55,"Discovery lifted off at 7:43 p.m. (EDT) from Cape Canaveral Air Force Station in Florida in the United States after NASA declared the weather to be ""100% go for launch""."
wn-0364:2:54,wn-0364,2,failure,broke up,,,The clouds,,,,2009-03-15,day,dct_fallback,0.25,2009-03-15,2009-03-15,False,0.6,"""The clouds broke up and that's why we were go for launch,"" stated mission control on NASA TV."
wn-0364:2:64,wn-0364,2,launch,launch,,,,,,,2009-03-15,day,dct_fallback,0.25,2009-03-15,2009-03-15,False,0.5,"""The clouds broke up and that's why we were go for launch,"" stated mission control on NASA TV."
wn-0364:3:90,wn-0364,3,launch,launch,,,,,,about 40 minutes,PT40M,duration,duration,0.8,,2009-03-15,False,0.55,A crystal clear blue sky could be seen in Discovery's background about 40 minutes before launch.
wn-0364:4:112,wn-0364,4,launch,launch,,,external fuel tank delaying,,,,2009-03-15,day,dct_fallback,0.25,2009-03-15,2009-03-15,False,0.55,"NASA earlier had made jokes about a small black bat attached to the rear of the external fuel tank delaying launch, but NASA assured it would not be a problem for launch."
wn-0364:4:124,wn-0364,4,launch,launch,,,,,,,2009-03-15,day,dct_fallback,0.25,2009-03-15,2009-03-15,False,0.5,"NASA earlier had made jokes about a small black bat attached to the rear of the external fuel tank delaying launch, but NASA assured it would not be a problem for launch."
wn-0364:5:145,wn-0364,5,launch,launched,,,the shuttle,,,,2009-03-15,day,dct_fallback,0.25,2009-03-15,2009-03-15,False,0.6,NASA also said that there was a bat on STS-72 which managed to fly away just before the shuttle launched.
wn-0364:10:325,wn-0364,10,launch,launch,,,Discovery,PRODUCT:Discovery,,July of 2008,2008-07,month,bare_month,0.75,2008-07-01,2009-03-15,False,0.75,Discovery's original proposed launch was for July of 2008.
wn-0364:13:358,wn-0364,13,delay,delayed,,,It,,,February 27,2010-02-27,day,month_day,0.85,2010-02-27,2009-03-15,False,0.65,"It was then delayed until February 27, but was then delayed indefinitely on February 20 after NASA discovered an issue with the hydrogen control valves."
wn-0364:13:366,wn-0364,13,delay,delayed,,,It,,,February 20,2009-02-20,day,month_day,0.85,2009-02-20,2009-03-15,False,0.65,"It was then delayed until February 27, but was then delayed indefinitely on February 20 after NASA discovered an issue with the hydrogen control valves."
wn-0364:13:373,wn-0364,13,discovery,discovered,NASA,ORG:NASA,an issue,,,February 20,2009-02-20,day,month_day,0.85,2009-02-20,2009-03-15,False,0.75,"It was then delayed until February 27, but was then delayed indefinitely on February 20 after NASA discovered an issue with the hydrogen control valves."
wn-0366:1:35,wn-0366,1,discovery,identified,media reports,,who,,,,2009-03-27,day,dct_fallback,0.25,2009-03-27,2009-03-27,True,0.6,"The teen, who was not identified by media reports due to her age, was charged with possession and distribution of child pornography for posting 30 nude photos of herself on MySpace."
wn-0367:0:7,wn-0367,0,launch,launch,North KoreaNorth Korea,GPE:North KoreaNorth Korea,,,,the next few days,,vague,no_pattern,0.1,,2009-03-27,False,0.7,"North KoreaNorth Korea may be planning to launch one of its Taepodong-2 missiles in the next few days, having announced earlier that it intends to put a communications satellite into space."
wn-0367:1:52,wn-0367,1,launch,launch,,,,,,Wednesday,2009-03-25,day,relative_weekday,0.7,2009-03-25,2009-03-27,False,0.55,U.S. intelligence officials announced Wednesday that a missile had been rolled out to a pad at its Musudan launch facility.
wn-0367:4:94,wn-0367,4,launch,launch,,,,,,,2009-03-27,day,dct_fallback,0.25,2009-03-27,2009-03-27,False,0.5,Only after a post-launch analysis will officials be able to determine what the missile may have been carrying.
wn-0367:5:124,wn-0367,5,launch,launch,that,,a missile,,,,2009-03-27,day,dct_fallback,0.25,2009-03-27,2009-03-27,False,0.6,"United States Secretary of State Hillary Clinton commented that were North Korea to launch a missile, they would be in violation of a United Nations Security Council resolution, and that the U.S. would voice its opposition with the U.N. if North Korea went through with the plan."
wn-0367:7:204,wn-0367,7,launch,launched,North Korea,GPE:North Korea,any such missiles,,,,2009-03-27,day,dct_fallback,0.25,2009-03-27,2009-03-27,False,0.7,Japan has warned that it will shoot down any such missiles launched by North Korea with its U.S.-made Patriot anti-missile defense system.
wn-0367:8:240,wn-0367,8,launch,launches,North Korea,GPE:North Korea,a rocket,,,,2009-03-27,day,dct_fallback,0.25,2009-03-27,2009-03-27,False,0.7,"South Korea's response was less specific, with chief nuclear envoy Wi Sung-lac saying ""If North Korea launches a rocket, certain countermeasures are unavoidable."
wn-0367:10:253,wn-0367,10,launch,launch,,,a Taepodong-2 missile,,,2006,2006,year,year,0.9,2006-01-01,2009-03-27,False,0.6,"The previous launch of a Taepodong-2 missile was in 2006, which ended in failure after it went out of control and was destroyed."
wn-0367:10:265,wn-0367,10,failure,failure,,,,,,2006,2006,year,year,0.9,2006-01-01,2009-03-27,False,0.55,"The previous launch of a Taepodong-2 missile was in 2006, which ended in failure after it went out of control and was destroyed."
wn-0367:10:274,wn-0367,10,failure,destroyed,,,it,,,2006,2006,year,year,0.9,2006-01-01,2009-03-27,False,0.65,"The previous launch of a Taepodong-2 missile was in 2006, which ended in failure after it went out of control and was destroyed."
wn-0368:0:4,wn-0368,0,landing,landed,,,shuttle Discovery,SPACECRAFT:shuttle Discovery,Kennedy Space Center,Saturday,2009-03-28,day,relative_weekday,0.7,2009-03-28,2009-03-29,False,0.8,"SpaceThe space shuttle Discovery landed at the Kennedy Space Center in Florida on Saturday, ending its thirteen-day mission to the International Space Station (ISS)."
wn-0368:1:33,wn-0368,1,landing,landing,,,The spacecraft,,,two hours,PT2H,duration,duration,0.8,,2009-03-29,True,0.6,The spacecraft's landing was delayed for two hours due to low-lying clouds and heavy winds.
wn-0368:1:35,wn-0368,1,delay,delayed,,,The spacecraft's landing,,,two hours,PT2H,duration,duration,0.8,,2009-03-29,False,0.65,The spacecraft's landing was delayed for two hours due to low-lying clouds and heavy winds.
wn-0368:4:130,wn-0368,4,landing,landing,,,,,,,2009-03-29,day,dct_fallback,0.25,2009-03-29,2009-03-29,False,0.5,NASA tested an experimental tile under the Discoverys left wing during its approach for landing.
wn-0368:8:199,wn-0368,8,discovery,findings,,,,,,,2009-03-29,day,dct_fallback,0.25,2009-03-29,2009-03-29,False,0.5,The findings will be used to help determine better designs for future shuttles.
wn-0369:7:124,wn-0369,7,launch,taking off,,,a plane,,,,2009-03-31,day,dct_fallback,0.25,2009-03-31,2009-03-31,False,0.6,I actually thought it was a plane taking off from the airport and then bits started falling off.
wn-0369:14:248,wn-0369,14,failure,disintegrated,,,A huge meteorite,,,,2009-03-31,day,dct_fallback,0.25,2009-03-31,2009-03-31,False,0.6,"A huge meteorite had disintegrated, and pieces were found near the border city of Lloydminster."
wn-0369:14:253,wn-0369,14,discovery,found,,,pieces,,,,2009-03-31,day,dct_fallback,0.25,2009-03-31,2009-03-31,False,0.6,"A huge meteorite had disintegrated, and pieces were found near the border city of Lloydminster."
wn-0370:2:70,wn-0370,2,failure,disintegrated,,,This,,Antarctic,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.6,This is the largest shelf of ice so far to have disintegrated in the Antarctic.
wn-0370:3:82,wn-0370,3,failure,lost,the shelf,,425 square kilometres,,,February 2008,2008-02,month,month_year,0.95,2008-02-01,2009-04-05,False,0.65,"In February 2008, the shelf lost 425 square kilometres (164 square miles) of ice, followed by a loss of another 62 square miles in May 2008."
wn-0370:3:97,wn-0370,3,failure,loss,,,another 62 square miles,,,May 2008,2008-05,month,month_year,0.95,2008-05-01,2009-04-05,False,0.6,"In February 2008, the shelf lost 425 square kilometres (164 square miles) of ice, followed by a loss of another 62 square miles in May 2008."
wn-0370:4:117,wn-0370,4,failure,lost,the ice shelf,,about 1800 square kilometers,,,the last year,2008,year,relative_unit,0.85,2008-01-01,2009-04-05,False,0.65,"""During the last year the ice shelf has lost about 1800 square kilometers (694 square miles), or about 14 percent of its size,"" said Angelika Humbert from the Institute of Geophysics at University of Münster in Germany."
wn-0371:0:15,wn-0371,0,launch,launch,,,,,,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.5,"North KoreaDespite international appeals, North Korea has gone ahead with a long publicised rocket launch."
wn-0371:1:32,wn-0371,1,launch,lifted off,,,the rocket,,,"Sunday April 5, 2009",2009-04-05,day,month_day_year,0.97,2009-04-05,2009-04-05,False,0.65,"Authorities from the United States, Japan, and South Korea confirm that the rocket lifted off at 11.32 local time (02.32 GMT) on Sunday April 5, 2009."
wn-0371:2:62,wn-0371,2,launch,launched,,,a flying object,,North Korea,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.6,"""A short time ago a flying object appeared to have been launched from North Korea,"" read a statement by the Japanese government."
wn-0371:5:142,wn-0371,5,launch,launched,the rocket,,a satellite,,,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.6,"A statement by the North Korean official news agency said that the rocket had successfully launched a satellite which is now broadcasting ""data"" and North Korean propaganda songs."
wn-0371:8:214,wn-0371,8,launch,launch,,,the rocket,,,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.55,"However, the US Northern Command stated that the launch of the rocket failed, and that the payload and second stage have fallen into the Pacific Ocean."
wn-0371:8:218,wn-0371,8,failure,failed,,,the launch,,,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.6,"However, the US Northern Command stated that the launch of the rocket failed, and that the payload and second stage have fallen into the Pacific Ocean."
wn-0371:9:243,wn-0371,9,launch,launch,,,,,,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.5,"President Obama of the United States condemned the launch as ""provocative"" and stated that ""North Korea has ignored its international obligations...and further isolated itself from the community of nations."""
wn-0371:10:280,wn-0371,10,launch,launch,,,,,,15:00 EDT,2009-04-05T15:00,time,clock,0.8,2009-04-05T15:00,2009-04-05,False,0.55,"America, Japan and South Korea will discuss the launch at an emergency UN Security Council meeting at 15:00 EDT (1900 GMT)."
wn-0371:14:357,wn-0371,14,launch,launch,,,,,,,2009-04-05,day,dct_fallback,0.25,2009-04-05,2009-04-05,False,0.5,"North Korea claims that the rocket is a launch vehicle to orbit a satellite, however its neighbours suggest that this is simply a cover for a long-range missile test, a missile that could potentially hit Alaska and the West Coast of the United States."
